Facility_Name,ODRSF_facility_type,Prov_Terr,Latitude,Longitude
Wading Pool - Elizabeth Manley,pool,on,45.36999071,-75.61936965
Wading Pool - Ev Tremblay,pool,on,45.39934611,-75.71148293
Wading Pool - Frank Licari,pool,on,45.36886086,-75.6570863
Wading Pool - Frank Ryan,pool,on,45.35618157,-75.78913777
Wading Pool - Greenboro,pool,on,45.36329793,-75.63644623
Wading Pool - Hampton,pool,on,45.38742953,-75.73836344
Wading Pool - Hawthorne,pool,on,45.3936809,-75.61592671
Wading Pool - Heron,pool,on,45.37955541,-75.67726553
Wading Pool - Iona,pool,on,45.39242582,-75.74247204
Wading Pool - Jules Morin,pool,on,45.43349749,-75.68154277
Wading Pool - Kingsmere,pool,on,45.36492416,-75.76254795
Wading Pool - Kiwanis,pool,on,45.43665038,-75.65314626
Wading Pool - Lions,pool,on,45.39427771,-75.75232048
Wading Pool - Lisa,pool,on,45.34420361,-75.78888494
Wading Pool - Marlene Catterall,pool,on,45.35488658,-75.80201901
Wading Pool - Mckellar,pool,on,45.3833563,-75.76633556
Wading Pool - Mcnabb,pool,on,45.40897618,-75.70274498
Wading Pool - Meadowvale,pool,on,45.37828145,-75.72477696
Wading Pool - Optimiste,pool,on,45.44223766,-75.66850786
Wading Pool - Overbrook,pool,on,45.42507042,-75.65710233
Wading Pool - Owl,pool,on,45.3543881,-75.6647965
Wading Pool - Parkdale,pool,on,45.40138662,-75.73023035
Wading Pool - Parkway,pool,on,45.35631278,-75.7759308
Wading Pool - Pauline Vanier,pool,on,45.36671017,-75.67655901
Wading Pool - Pushman,pool,on,45.3595896,-75.64825277
Wading Pool - Raven,pool,on,45.37653804,-75.74042791
Wading Pool - Reid,pool,on,45.39809949,-75.72389983
Wading Pool - Rideauview,pool,on,45.36790728,-75.70673709
Wading Pool - Ruth Wildgen,pool,on,45.35143575,-75.79574854
Wading Pool - Sandy Hill,pool,on,45.42162837,-75.67679179
Wading Pool - St. Luke'S,pool,on,45.41513266,-75.68696476
Wading Pool - St. Paul'S,pool,on,45.43004146,-75.64813126
Wading Pool - St-Laurent,pool,on,45.43635126,-75.64849014
Wading Pool - Strathcona,pool,on,45.42814321,-75.67270687
Wading Pool - Sylvia Holden,pool,on,45.4025705,-75.68218645
Wading Pool - Westboro,pool,on,45.38390615,-75.75301291
Wading Pool - Weston,pool,on,45.39596272,-75.62613468
Wading Pool - Windsor,pool,on,45.39453219,-75.67593722
Wading Pool - Woodroffe,pool,on,45.37607987,-75.77225705
Wadsworth Park,playground,on,43.6717663,-79.457432
Wahnapitae Community Centre,rink,on,46.48605108,-80.7898007
Wainfleet Arena,arena,on,42.92135995,-79.37685239
Wakely Memorial Parkette,playground,on,43.86973049,-79.74490858
Waldau Woods Park Playground,playground,on,43.41797962,-80.55416559
Wallace Emerson Cc,gym,on,43.6670083,-79.4383697
Wallace Emerson Park - Outdoor Artificial Ice Rink,rink,on,43.66692824,-79.43999064
Walsingham Community Centre,community centre,on,42.67734046,-80.52549192
Walter Baker Pool,pool,on,45.28124817,-75.76213991
Walter Baker Skateboard Park,skate park,on,45.29501438,-75.8986106
Walter Baker Sports Centre,community centre,on,45.2802935,-75.76173544
Walter Saunders Memorial Park,playground,on,43.69988889,-79.44606615
Wanless Park,playground,on,43.7280825,-79.3927927
Warden Hilltop Community Centre,gym,on,43.7146865,-79.28028787
Warden House,community centre,on,43.86334944,-79.33644442
Ward's Island Beach,beach,on,43.62961466,-79.35481118
Warren Marshall Arena & Ron Searle Arena,arena,on,43.57852297,-79.57649077
Warrington Park,rink,on,43.44719757,-80.5447003
Wasaga Park,playground,on,43.48928412,-80.58887608
Watchman Park,playground,on,43.77007758,-79.69073879
Waterdown Memorial Hall,community centre,on,43.33408713,-79.89259153
Waterford Community Centre,community centre,on,42.93136628,-80.29197234
Waterford Tricenturena,arena,on,42.93059782,-80.28784993
Waterloo North Condo Coporation #9,pool,on,43.46825515,-80.55239476
Waterloo Park East,playground,on,43.46758293,-80.53040034
Waterloo Park Lagoon,playground,on,43.46704499,-80.5283955
Waterloo Park West,playground,on,43.46526571,-80.53406872
Waterloo Park Zoo,playground,on,43.4669501,-80.53091131
Waterloo Recreation Complex - Swimming Pool,pool,on,43.4638941,-80.5323998
Waterloo Regional Police- Swimming Pool,pool,on,43.346865,-80.417912
Waterloo Synchronized Swim Club,pool,on,43.5957712,-80.5636158
Waterpark Place Pool,pool,on,43.46531635,-80.51711666
Watson Valley,playground,on,43.72583347,-79.80447097
Waubanoka Parkette Playground,playground,on,43.4522082,-79.74283845
Wawanosh Valley Conservation Area,trail,on,43.82515152,-81.45721282
We Rock The Spectrum Kid's Gym,gym,on,43.445801,-79.697784
Weaver Park Splash Pad,splash pad,on,43.41995332,-80.31539361
Weber Inn Kitchener,pool,on,43.4312249,-80.4388957
Weber Park Playground,playground,on,43.45855775,-80.47529605
Wedgewood Outdoor Pool,pool,on,43.6451226,-79.5483094
Wedgewood Park,playground,on,43.6451226,-79.5483094
Wedgewood Park - Outdoor Artificial Ice Rink,rink,on,43.64416567,-79.54741429
Wedgewood Park Playground,playground,on,43.46910045,-79.65792026
Wedgewood Pool,pool,on,43.46879927,-79.65757753
Welland Community Wellness Complex,community centre,on,42.982598,-79.253152
Welland Main Arena,arena,on,42.98066805,-79.25225576
Wellesley Cc,gym,on,43.6673836,-79.3742632
Wellesley Park,playground,on,43.6697496,-79.3630742
Wellesley Splash Pad,splash pad,on,43.475599,-80.762341
Wellesworth Park,playground,on,43.6578145,-79.5740605
Wellington Place Pool,pool,on,43.446527,-80.48766234
Wells Hill Park,playground,on,43.682885,-79.4169543
Wenderly Park,playground,on,43.7124198,-79.4479739
Wentworth Arenas,arena,on,43.24783434,-79.94595167
Werni Park,playground,on,43.47463094,-80.59649679
West Deane Outdoor Pool,pool,on,43.65998741,-79.56341674
West Deane Park - Outdoor Artificial Ice Rink,rink,on,43.66327224,-79.5590943
West Hill Ci,pool,on,43.7756229,-79.1908943
West Humber Trail,playground,on,43.7481893,-79.6299526
West Lincoln Arena & Community Centre,arena,on,43.10172144,-79.55084566
West Lodge Park,playground,on,43.6668157,-79.4464827
West Mall Outdoor Pool,pool,on,43.6413624,-79.5655602
West Mall Rink - Outdoor Artificial Ice Rink ( 1),rink,on,43.64171387,-79.56658169
West Oak Park Playground Jr,playground,on,43.4323088,-79.75486833
West Oak Trail Park Playground,playground,on,43.38229662,-80.49711967
West Oak Trails Park North Parking Lot,trail,on,43.43269204,-79.75467453
West Oak Trails Park Splash Pad,splash pad,on,43.43227854,-79.7553426
West Rouge Park,playground,on,43.79111444,-79.12410088
West Shore Community Centre,community centre,on,43.82365525,-79.10009145
Westacres Park,playground,on,43.59046365,-79.58361998
Westboro Beach,beach,on,45.39539726,-75.76127099
Westboro Beach (Kitchissippi Lookout),beach,on,45.3813738,-75.7766602
Westbrook Park Playground,playground,on,43.39262451,-79.72115866
Westchester Park Playground 1,playground,on,43.46335891,-80.43332202
Westdale Park,playground,on,43.14181866,-80.29379915
Westgrove Outdoor Pool,pool,on,43.6829128,-79.5681169
Westgrove Park,playground,on,43.6829128,-79.5681169
Westgrove Rink - Outdoor Artificial Ice Rink,rink,on,43.68273935,-79.56767926
Westheights Park Playground,playground,on,43.42003008,-80.53319753
Westmeadow Park Playground 1,playground,on,43.42648572,-80.55050619
Westmoreland Avenue Parkette,playground,on,43.6616876,-79.429906
Westmount Community Centre,rink,on,46.51047908,-80.94029747
Westmount Outdoor Pool,pool,on,43.6884255,-79.5184886
Westmount Playground,splash pad,on,46.51089414,-80.94060289
Westmount Public School Playground,playground,on,43.44889761,-80.52200461
Westmount Recreation Centre,community centre,on,43.22837266,-79.89431613
Westmount Sports Park,playground,on,43.4785728,-80.55981131
Westoak Trails,trail,on,43.45326111,-79.73487059
Westoby (Olympic) Arena,arena,on,43.27287723,-79.93426209
Weston Ci,pool,on,43.70368695,-79.51070067
Westvale Park,playground,on,43.44742156,-80.55701911
Westview Park,playground,on,43.94583971,-79.83637902
Westway Outdoor Rink - Outdoor Artificial Ice Rink,rink,on,43.68804846,-79.54197863
Westwind Park,playground,on,43.44389962,-80.56185303
Westwood Apt Pool,pool,on,43.443579,-80.540286
Westwood Park,playground,on,43.72200814,-79.6286895
Westwood Park Playground 1,playground,on,43.444431,-80.53173889
Westwood Pool,pool,on,43.7246508,-79.64061584
Weverland Beach,beach,on,43.69805381,-81.72922601
Wexford Ci,pool,on,43.74579815,-79.3070974
Wexford Park,playground,on,43.7349934,-79.2981438
Weybridge Park,playground,on,43.71165007,-79.76498056
Wheatfield Park Playground 1,playground,on,43.39192064,-80.44700507
Wheelhouse Community Centre,community centre,on,43.8994106,-78.6174806
Whitbread Parkette,playground,on,43.87376221,-79.71905658
White Elm Park,playground,on,43.46562431,-80.58727664
White Haven Park,playground,on,43.78774177,-79.25104354
White Oaks Pool,pool,on,43.462907,-79.702825
Whitecap Park,playground,on,43.51517413,-80.50305015
Whitefish Playground Building,rink,on,46.38060577,-81.30626427
Whiteoaks,playground,on,43.52700396,-79.63165418
Whitevale Community Centre,community centre,on,43.8871958,-79.1622235
Whitewash Parkette,playground,on,43.68430075,-79.80123002
Whitewater Park,beach,on,46.54285296,-81.13261763
Wiggins Park,playground,on,43.7518727,-79.77051079
Wigmore Park,playground,on,43.7316877,-79.3132164
Wilder Park Playground,playground,on,43.42060065,-79.68573083
Wildwood Crescent Parkette,playground,on,43.6814125,-79.3120056
Wildwood Park,playground,on,43.70971594,-79.62835437
Wilkes Park,playground,on,43.17524598,-80.2723304
William G. Johnson Pool,pool,on,43.4304816,-80.3059616
William Mcculloch Park,splash pad,on,43.22908364,-79.90761683
William Porter Park,playground,on,43.7772835,-79.71775593
William Schwenger Park,splash pad,on,43.21240103,-79.91402449
William Sheard Parkette,playground,on,43.7574065,-79.73387327
Williamsburg Community Centre,community centre,on,43.40523002,-80.50169216
Williamsburg Public School Playground 1,playground,on,43.40253587,-80.5031112
Willoughby Memorial (Chippawa) Arena,arena,on,43.04775391,-79.05689127
Willow Creek,pool,on,43.49091463,-80.53873316
Willow Glen,playground,on,43.51498033,-79.64165355
Willowdale Park,playground,on,43.7667098,-79.4067757
Willowlake Park Playground 1,playground,on,43.39339938,-80.41462056
Willowvale Fields,playground,on,43.58436724,-79.68457031
Wilmot Park Playground,playground,on,43.37721667,-79.72527796
Wilson Ave Public School Playground 1,playground,on,43.42630466,-80.45447889
Wilson Avenue Splashpad,splash pad,on,43.4290781,-80.4578617
Wilson Park Playground,playground,on,43.42598665,-80.45890849
Wilson Park Swimming Pool,pool,on,43.42910795,-80.4578371
Wilson Place I Pool,pool,on,43.42225125,-80.44580349
Winchester Park,pool,on,43.66649579,-79.37330986
Wincott Park,playground,on,43.6923777,-79.5564846
Windale Park Playground,playground,on,43.4204308,-80.50916508
Windfields Park,playground,on,43.7428477,-79.3687358
Windrush Park Playground,playground,on,43.43816388,-79.72813844
Windrush Park Playground 1,playground,on,43.38078314,-80.42197446
Windwood Park,playground,on,43.7314731,-79.6053216
Wingham Community Trail,trail,on,43.89217495,-81.31135968
Winona Park,splash pad,on,43.20958899,-79.64635318
Winona Scout Hall,community centre,on,43.2096953,-79.64564257
Winona Senior Citizen Centre,community centre,on,43.20874439,-79.65308487
Winslow Dalesford Park,playground,on,43.6248986,-79.4985123
Winterberry Park,playground,on,43.47261241,-80.59910281
Winterfold Park,playground,on,43.7157088,-79.77156317
Wintermeyer Park,playground,on,43.49950446,-80.494551
Withrow Park - Outdoor Artificial Ice Rink,rink,on,43.67438097,-79.34653044
Wlu - Athletic Complex Pool,pool,on,43.47358415,-80.52789292
Woburn Avenue Playground,playground,on,43.7276134,-79.4059942
Woburn Park,playground,on,43.7276134,-79.4059942
Wood St. Park,playground,on,43.16299444,-80.26822293
Woodbine Beach,beach,on,43.66154118,-79.31117942
Woodbine Park,playground,on,43.6578259,-79.3545087
Woodborough Park,playground,on,43.6963213,-79.4687004
Woodburn Centennial Hall,community centre,on,43.14656891,-79.74280634
Woodeden Park,playground,on,43.54405806,-79.62002957
Woodgate Woods Playground,playground,on,43.44176494,-79.75602158
Woodgreen,playground,on,43.71961067,-79.6473018
Woodhaven Park Playground,playground,on,43.41165074,-79.70000902
Woodhurst Heights,playground,on,43.53589137,-79.69249383
Woodhurst Heights Park Outdoor Skating Rink,rink,on,43.53740047,-79.69005654
Woodington Green,playground,on,43.6027792,-79.63291988
Woodland Chase,playground,on,43.56218821,-79.69802179
Woodland Park,playground,on,43.5646572,-79.66088148
Woodland Trail,trail,on,43.56228922,-81.68642382
Woodlands Links Trail,trail,on,43.63664942,-81.57556298
Woodlawn Park Outdoor Bush Rink,rink,on,43.01225216,-79.27449048
Woodman Park,playground,on,43.14634773,-80.22891331
Woodview Community Centre,community centre,on,43.9060638,-78.84767031
Woodview Park,playground,on,43.67266257,-79.76100713
Woodward Park,splash pad,on,43.25011019,-79.77732756
Woolgrass Park,playground,on,43.47106502,-80.60157771
Woolwich Memorial Centre - Lap Pool,pool,on,43.59629305,-80.5651275
Worthington Park,playground,on,43.68467513,-79.81954934
Wrdsb School Not Yet Built,playground,on,43.3844125,-80.49821839
Wyndfield Park,playground,on,43.11368938,-80.29634386
Wynten Park Splash Pad,splash pad,on,43.49484383,-79.65992209
Wynten Way Park Playground,playground,on,43.49497188,-79.65980241
Wynview Park,playground,on,43.78873818,-79.67085054
Y - Yes,community centre,on,43.43835533,-80.48730332
Yellow Birch Park Playground,playground,on,43.41062479,-80.5452886
Ymca - Flamborough Family,community centre,on,43.33428596,-79.91227132
Ymca - Hamilton Downtown Family,community centre,on,43.25432327,-79.86988423
Ymca - Les Chater Family,community centre,on,43.19836189,-79.87804501
Ymca Large Swimming Pool,pool,on,43.3860726,-80.3222051
York Mills Arena - Indoor Ice Pad,rink,on,43.7476533,-79.38342027
York Mills Ci,pool,on,43.75191235,-79.37364257
York Mills Park (Irving Paisley Park),playground,on,43.74765175,-79.38345399
Yorkwoods Gate Park,playground,on,43.7514944,-79.51414755
Ywca - Hamilton Family - Macnab St,community centre,on,43.25423089,-79.87156481
Ywca - Hamilton Family - Ottawa St,community centre,on,43.24396148,-79.81884626
Zeller Park Playground 1,playground,on,43.45269833,-80.41676887
Zonta Meadows,playground,on,43.5863476,-79.65086865
Zurich Arena (Bluewater Community Centre),arena,on,43.4207964,-81.61766908
unknown,community centre,on,43.85420378,-79.31076094
37316,sports field,on,44.33152878,-79.7229069
11V11 - Field 1 - West Churchill Meadows Community Common,sports field,on,43.55784241,-79.7487638
11V11 - Field 2 - West Central Churchill Meadows Community Common,sports field,on,43.5573364,-79.74782044
11V11 - Field 3 - East Churchill Meadows Community Common,sports field,on,43.55848833,-79.74653332
11V11 - Field 4 - South Churchill Meadows Community Common,sports field,on,43.55685568,-79.7467202
11V11 - South East Aquinas Park,sports field,on,43.54191031,-79.72005766
11V11 - South West Aquinas Park,sports field,on,43.54116234,-79.72089462
11V11 2 E Erin Mills Athletic Fields,sports field,on,43.5575449,-79.69438542
11V11 Allison's Park,sports field,on,43.61269123,-79.61897912
11V11 Anaka Park,sports field,on,43.72213803,-79.65526788
11V11 Bell Harbour Park,sports field,on,43.57318268,-79.73151876
11V11 Burnhamdale Park,sports field,on,43.61966785,-79.58832367
11V11 Cawthra Park,sports field,on,43.57825807,-79.57272761
11V11 Clover Meadows,sports field,on,43.58053788,-79.67333418
11V11 E Sandford Farm,sports field,on,43.58757817,-79.66918429
11V11 Eden Woods,sports field,on,43.57825138,-79.76638919
11V11 Fallingbrook Community Park,sports field,on,43.58670162,-79.68038277
11V11 Garnetwood Park,sports field,on,43.63721278,-79.58949023
11V11 Hawkins Glen,sports field,on,43.6004261,-79.59646532
11V11 Heritage Hills Park,sports field,on,43.59800826,-79.6580104
11V11 Horseshoe Park,sports field,on,43.64136326,-79.71814371
11V11 Jim Murray Community Park,sports field,on,43.54934789,-79.72651642
11V11 John C. Pallett Park,sports field,on,43.55171752,-79.71178821
11V11 Kingsbridge Common,sports field,on,43.60254101,-79.65289256
11V11 Kogaydiwin Park,sports field,on,43.51666024,-79.65124542
11V11 Madill Common,sports field,on,43.5931198,-79.66187321
11V11 Major Trelawny Woods,sports field,on,43.5726833,-79.76941687
11V11 Major Unlit E Derry Side Green,sports field,on,43.67877613,-79.6716448
11V11 Major Unlit N Lisgar Fields,sports field,on,43.57120663,-79.77463912
11V11 Major Unlit S Lisgar Fields,sports field,on,43.5705224,-79.77368038
11V11 Major Unlit W Derry Side Green,sports field,on,43.6781623,-79.67230853
11V11 Manor Hill,sports field,on,43.57227403,-79.7105025
11V11 Marvin Heights,sports field,on,43.71594827,-79.65122741
11V11 Meadow Park,sports field,on,43.51734495,-79.64356954
11V11 Mississauga - Meadowvale Rotary Park,sports field,on,43.54936671,-79.73533286
11V11 N (Half Of A Multi Use Cricket) Petro Canada Park,sports field,on,43.50382246,-79.62298769
11V11 Ne Northwood Park,sports field,on,43.73319149,-79.63955865
11V11 Neebin Park,sports field,on,43.63872256,-79.72328317
11V11 North Marco Muzzo Senior Memorial Woods & Park,sports field,on,43.54456936,-79.72882546
11V11 Quenippenon Meadows,sports field,on,43.56243064,-79.71673154
11V11 Rathwood District Park,sports field,on,43.62056534,-79.61404987
11V11 Sandalwood Park,sports field,on,43.61456856,-79.65257127
11V11 South Marco Muzzo Senior Memorial Woods & Park,sports field,on,43.5430661,-79.7290499
11V11 Staghorn Woods,sports field,on,43.60276093,-79.67735964
11V11 Stonewood Park,sports field,on,43.58319108,-79.78777352
11V11 Sw Northwood Park,sports field,on,43.73123393,-79.63982771
11V11 Swinbourne Meadows,sports field,on,43.60842713,-79.70591197
11V11 Tom Chater Memorial Park,sports field,on,43.52928733,-79.69979087
11V11 W Erin Mills Athletic Fields,sports field,on,43.55701958,-79.69510904
11V11 W Sandford Farm,sports field,on,43.58706876,-79.66978303
11V11 Willowvale Fields,sports field,on,43.58537365,-79.68604478
11V11 Woodhurst Heights,sports field,on,43.53630673,-79.69197378
11V11 Woodland Park,sports field,on,43.56523887,-79.66231343
1297667 Ontario Ltd O/A Marquis Gardens Banquet And Convention Centre,community centre,on,43.1907204,-79.8460649
1856920 Ontrio Inc O/A Ace Entertainent,community centre,on,43.2550163,-79.86446399
2687394 Ontario Inc O/A Galileo's Garden,community centre,on,43.2293448,-79.7705193
4 Seasons Country Club,sports field,on,43.95766565,-79.11802593
7V7 - East Castlegreen Meadows,sports field,on,43.56769994,-79.73590144
7V7 - North Aquinas Park,sports field,on,43.54253714,-79.72108464
7V7 1 E Century City,sports field,on,43.59198531,-79.67789238
7V7 1 W Greenfield Park,sports field,on,43.60081363,-79.62055442
7V7 2 E Greenfield Park,sports field,on,43.6011842,-79.6202901
7V7 2 W Century City,sports field,on,43.59143812,-79.67847483
7V7 Applewood Heights,sports field,on,43.60663702,-79.5927276
7V7 Barondale Green,sports field,on,43.61847959,-79.66236566
7V7 Brookmede Park,sports field,on,43.53776227,-79.67431896
7V7 Brown's Heights,sports field,on,43.58470593,-79.69978752
7V7 Bruce Reynolds Park,sports field,on,43.53663605,-79.64386042
7V7 Buttonbush Park,sports field,on,43.58584982,-79.79166191
7V7 Castlebridge Common,sports field,on,43.56859157,-79.72897959
7V7 City View Park,sports field,on,43.57847199,-79.64414348
7V7 Clover Meadows,sports field,on,43.58120564,-79.67445344
7V7 Deer Wood Park,sports field,on,43.57296155,-79.66611831
7V7 Duncairn Downs,sports field,on,43.55862294,-79.72495899
7V7 East Courtneypark Athletic Fields,sports field,on,43.62455721,-79.70636852
7V7 F.B. Mcfarren Memorial Park,sports field,on,43.56809053,-79.71743869
7V7 Fairview Park,sports field,on,43.58186038,-79.62990067
7V7 Forest Hill Park,sports field,on,43.56426454,-79.70195801
7V7 Four Winds Hollow,sports field,on,43.60692627,-79.68377076
7V7 Golder Community Park,sports field,on,43.54871414,-79.72095576
7V7 Gordon Lummiss Park,sports field,on,43.57061643,-79.61575622
7V7 Hawthorne Valley,sports field,on,43.60520015,-79.664547
7V7 Heritage Hills Park,sports field,on,43.59908462,-79.65746698
7V7 Huron Park,sports field,on,43.56074201,-79.63379836
7V7 Iroquois Flats,sports field,on,43.56596211,-79.62384462
7V7 John Cleary Park,sports field,on,43.58214752,-79.64420354
7V7 King's Masting Park,sports field,on,43.53172428,-79.68580489
7V7 Meadow Glen,sports field,on,43.60997197,-79.62675387
7V7 N Paul Coffey Park,sports field,on,43.70833934,-79.62786706
7V7 North West (Field 1) Garcia Park,sports field,on,43.59747302,-79.70658041
7V7 Nw Huron Heights,sports field,on,43.60950557,-79.64275076
7V7 Pheasant Run,sports field,on,43.54488123,-79.69853537
7V7 Rayfield Park,sports field,on,43.60752602,-79.62740481
7V7 Red Brush Park,sports field,on,43.6217541,-79.64367992
7V7 Ridgewood Park,sports field,on,43.71639645,-79.64109347
7V7 Rosebush Common,sports field,on,43.57522932,-79.68343848
7V7 S Paul Coffey Park,sports field,on,43.70808747,-79.62751211
7V7 Samuelson Park,sports field,on,43.6245524,-79.74824584
7V7 Se (Part Of A Multi Use Cricket) Petro Canada Park,sports field,on,43.50334103,-79.62236925
7V7 Se Huron Heights,sports field,on,43.60900909,-79.64209898
7V7 Sonoma Park,sports field,on,43.59948715,-79.68789777
7V7 South East (Field 2) Garcia Park,sports field,on,43.59779948,-79.70708733
7V7 Streetsville Memorial Park,sports field,on,43.58088396,-79.70705704
7V7 Sw (Part Of A Multi Use Cricket) Petro Canada Park,sports field,on,43.50428654,-79.6221518
7V7 Thornlodge Park,sports field,on,43.5248822,-79.67016847
7V7 Trafalgar Common,sports field,on,43.56367973,-79.74255781
7V7 W Middlebury Green,sports field,on,43.5646919,-79.72518722
7V7 West Courtneypark Athletic Fields,sports field,on,43.62464614,-79.70564288
7V7 Westwood Park,sports field,on,43.72135649,-79.62734463
"7V7 Whiteoaks (K-5, Fi) (Ps)",sports field,on,43.52790573,-79.63176859
7V7 Willowvale Fields,sports field,on,43.58473009,-79.68508643
7V7 Woodhurst Heights,sports field,on,43.53664006,-79.6914699
7V7 Woodington Green,sports field,on,43.60268525,-79.63373754
7V7 Woodland Chase,sports field,on,43.56170355,-79.69990907
7V7 Zonta Meadows,sports field,on,43.5867564,-79.65156252
9V9 1 S Crawford Green,sports field,on,43.55359302,-79.70776998
9V9 1 W Bruce Reynolds Park,sports field,on,43.53604127,-79.64311989
9V9 2 E Bruce Reynolds Park,sports field,on,43.53653743,-79.64256889
9V9 2 N Crawford Green,sports field,on,43.554522,-79.70884023
9V9 Albert Mcbride Park,sports field,on,43.72851735,-79.63395164
9V9 Arbour Green,sports field,on,43.54797526,-79.69438542
9V9 Aspen Ridge,sports field,on,43.59081794,-79.78218004
9V9 Bancroft Park,sports field,on,43.61314634,-79.70750593
9V9 E Middlebury Green,sports field,on,43.56544121,-79.72446759
9V9 East Tobias Mason Park,sports field,on,43.58740629,-79.786005
9V9 Forest Park,sports field,on,43.57594253,-79.77553213
9V9 Hunter's Green,sports field,on,43.58841155,-79.76390438
9V9 John C. Pallett Park,sports field,on,43.55268054,-79.71077592
9V9 Kennedy Park,sports field,on,43.61716704,-79.59957739
9V9 Knotty Pine Park,sports field,on,43.63659273,-79.73135911
9V9 Mckenzie Park,sports field,on,43.59423853,-79.61307615
9V9 N Garthwood Park,sports field,on,43.52604115,-79.69408662
9V9 Novo Star Park,sports field,on,43.63160309,-79.71632739
9V9 Old Ridge Park,sports field,on,43.62465534,-79.72854708
9V9 Rockwood Glen,sports field,on,43.63042542,-79.6052279
9V9 S Garthwood Park,sports field,on,43.52531686,-79.69304695
9V9 Samuel Common,sports field,on,43.6356611,-79.71134315
9V9 Scott's Brae,sports field,on,43.62369662,-79.71531892
9V9 Settler's Green,sports field,on,43.57964817,-79.75052073
9V9 Sw Northwood Park,sports field,on,43.73150059,-79.63924256
9V9 Tobias Mason Park,sports field,on,43.58705547,-79.78701157
9V9 Totoredaca Park,sports field,on,43.60827182,-79.76949306
9V9 Unlit Gooderham Park,sports field,on,43.62817775,-79.72389787
9V9 Woodland Chase,sports field,on,43.56210262,-79.69940347
A Wayne Taylor Park - Mother Theresa School - Sbi Red,sports field,on,43.3915919,-80.28218152
A Wayne Taylor Park - Saginaw Public - Sb2 Green,sports field,on,43.39361519,-80.28060008
A.C. Douglas Park,sports field,on,42.9692143,-79.0222469
A.R. Kaufman Public School Ball Diamond,sports field,on,43.44199143,-80.52362041
A.R. Kaufman Public School Soccer Field,sports field,on,43.44193167,-80.52429424
A.Y. Jackson Secondary School,sports field,on,45.29340535,-75.87856551
Abbey Park Secondary School Soccer Field,sports field,on,43.43724044,-79.73738741
Admiral Park Basketball Court,sports field,on,43.43711936,-80.50748124
Admiral Park Tennis Court,sports field,on,43.43726427,-80.50743398
Adult High School,sports field,on,45.4040961,-75.71101429
Afro-Canadian Caribbean Association Of Hamilton & District,community centre,on,43.25544882,-79.83254664
Ag Park,sports field,on,43.73743281,-81.71483359
Agincourt Park - Outdoor Tennis Court ( 1),sports field,on,43.78822902,-79.27436958
Agincourt Park - Outdoor Tennis Court ( 2),sports field,on,43.78834572,-79.27384777
Agincourt Park - Outdoor Tennis Court ( 3),sports field,on,43.78826694,-79.2741961
Agincourt Park - Outdoor Tennis Court ( 4),sports field,on,43.78830584,-79.27402261
Agincourt Park Tennis Clubhouse,sports field,on,43.78837437,-79.27471885
Agincourt Road Public School,sports field,on,45.36113232,-75.75308896
Ainsley Park,sports field,on,45.35847335,-75.74896635
Ainsley Park Ball Diamond,sports field,on,45.35880072,-75.74993854
Aladdin Park,sports field,on,45.34176646,-75.63376897
Aladdin Park Ball Diamond,sports field,on,45.3412827,-75.63568647
Alamosa Park - Outdoor Tennis Court ( 1),sports field,on,43.78104482,-79.36940737
Alamosa Park - Outdoor Tennis Court ( 2),sports field,on,43.7810446,-79.36920626
Alamosa Park - Outdoor Tennis Court ( 3),sports field,on,43.78104273,-79.36960369
Albert Argue Black Park,sports field,on,45.28287976,-75.92254305
Albion Gardens Park - Outdoor Tennis Court ( 1),sports field,on,43.73918301,-79.55932899
Albion Gardens Park - Outdoor Tennis Court ( 2),sports field,on,43.73921704,-79.55915929
Albion Gardens Park - Outdoor Tennis Court ( 3),sports field,on,43.73925533,-79.55898813
Alcide Trudeau Ball Diamond,sports field,on,45.35519133,-75.35232289
Alcide Trudeau Park (Vars),sports field,on,45.35665442,-75.35107679
Aldercrest Park Soccer Field,sports field,on,43.44357753,-79.7324741
Aldercrest Park Tennis Courts,sports field,on,43.44422149,-79.73209525
Alexander Grove Ball Diamond,sports field,on,45.26078695,-75.92537554
Alexander Grove Park,sports field,on,45.26017407,-75.92603232
Alexander Park Ball Diamond,sports field,on,45.38051491,-75.73105995
Alfred Taylor Recreation Facility - North Gower,sports field,on,45.1303823,-75.71018334
All Saints High School,sports field,on,45.32117645,-75.92403079
Allan A Martin Sr.,sports field,on,43.58366727,-79.57079863
Allan Drive Middle,sports field,on,43.87693363,-79.72108616
Allan Kerbel Park,sports field,on,43.70307931,-79.77872109
Allandale Golf Course,sports field,on,44.3741747,-79.59176552
Aloma Crescent,sports field,on,43.70821697,-79.7048831
Alpine Public School Soccer Field,sports field,on,43.41932501,-80.48020559
Alpine School Ball Diamond,sports field,on,43.42058912,-80.48047607
Alta Vista Ball Diamond,sports field,on,45.38291564,-75.66664388
Alta Vista Park,sports field,on,45.38433625,-75.66627089
Alta Vista Public School,sports field,on,45.38430379,-75.66444841
Alton Park,sports field,on,43.85856572,-80.06339743
Amesbury Park,sports field,on,43.7073942,-79.4824294
Amesbury Park - Outdoor Tennis Court ( 1),sports field,on,43.70687532,-79.48371466
Amesbury Park - Outdoor Tennis Court ( 2),sports field,on,43.70691474,-79.48355031
Ancaster Agricultural Society,community centre,on,43.1874324,-80.0401888
