Facility_Name,ODRSF_facility_type,Prov_Terr,Latitude,Longitude
Valleyview Spray Park,splash pad,ab,51.0265061,-113.9940182
Variety Park Spray Park,splash pad,ab,50.97426747,-114.1216529
Varsity Community Centre,community centre,ab,51.0919828,-114.1492338
Vertically Inclined Park Climbing Gymn,gym,ab,53.50163155,-113.4602528
Victoria Park Iceway,rink,ab,53.5340916,-113.5254867
Victoria Park Ski Trails,trail,ab,53.5375467,-113.5211289
Victoria Trail Apartments,trail,ab,53.61280348,-113.3781713
Village Square Arena #1,arena,ab,51.07550723,-113.9543299
Waskasoo Playground,playground,ab,52.276585,-113.801421
Watermark All-Wheel Park,skate park,ab,49.65235104,-112.880047
Watermark Fitness Gym,gym,ab,49.65230155,-112.8796687
West Hillhurst Ca,arena,ab,51.0580742,-114.104541
West Hillhurst Community Centre,community centre,ab,51.05818078,-114.10461
Westgate Community Centre,community centre,ab,51.04463307,-114.1578973
Westminster Pool,pool,ab,49.70528546,-112.8189367
Westside Recreation Centre,community centre,ab,51.0357134,-114.1855656
Westside Skatepark,skate park,ab,51.0342006,-114.187032
Westwood Arena,arena,ab,53.57475053,-113.4933594
Whitehorn Community Centre,community centre,ab,51.08878862,-113.96695
Wildwood Community Centre,community centre,ab,51.05188635,-114.1508801
William Hawrelak Park Ski Trails,trail,ab,53.5278692,-113.5496332
William Pearce Park Lake,park,ab,49.66012406,-112.8636197
Willow Brook Park Horseshoe Pits,park,ab,49.68525839,-112.8942547
Willow Park / Mapleridge Community Centre,community centre,ab,50.95989273,-114.0433391
Wilson Middle School - 9 Ave N Fitness Area,gym,ab,49.71295049,-112.8117788
Windsor Park Community Centre,community centre,ab,51.00640371,-114.0785467
Winston Heights/Mountview Community Centre,community centre,ab,51.07736047,-114.0521206
Woodbine Athletic Park,athletic park,ab,50.93736894,-114.1197248
Woodbridge Lake Park,splash pad,ab,53.53194005,-113.3240899
Woodcreek Community Centre,community centre,ab,50.9411119,-114.1048706
World Health St Albert Trail,trail,ab,53.59780706,-113.5732894
Yellowbird (East) Community League,community centre,ab,53.44870126,-113.5049076
28 St N Softball Diamond,sports field,ab,49.70741172,-112.8007034
43Rd Street Tennis Court,sports field,ab,49.68304072,-112.7803664
Ab Macdonald,sports field,ab,53.55396494,-113.5685504
Ab O'Leary,sports field,ab,53.59367512,-113.4723907
Abbottsfield,sports field,ab,53.57326575,-113.3895235
Ace Tennis Academy,sports field,ab,53.55104724,-113.5448488
École La Vérendrye Diamond,sports field,ab,49.68972533,-112.8097784
École La Vérendrye Junior Soccer Field,sports field,ab,49.68978673,-112.8108329
École La Vérendrye Mini Soccer,sports field,ab,49.69002466,-112.8103368
École La Vérendrye Soccer Field,sports field,ab,49.69086333,-112.8098119
Afton,sports field,ab,53.52763012,-113.6090071
Agnes Davidson Diamond,sports field,ab,49.67096367,-112.8102779
Agnes Davidson North Mini Soccer,sports field,ab,49.671916,-112.8101403
Agnes Davidson South Mini Soccer,sports field,ab,49.67127136,-112.81061
Airway Pk,sports field,ab,53.56045833,-113.5129782
Alberta Avenue,sports field,ab,53.57184359,-113.4833829
Alberta Picnic Shelter,miscellaneous,ab,49.69436994,-112.8620709
Aldergrove,sports field,ab,53.51828549,-113.6344584
Alex Taylor,sports field,ab,53.5459244,-113.4761623
Algonquin Park Basketball Court,sports field,ab,49.6815968,-112.8834027
Allendale,sports field,ab,53.50239881,-113.5030773
Anne Fitzgerald,sports field,ab,53.59509817,-113.3826043
Antler Lake Park,sports field,ab,53.49034577,-112.9692545
Antler Lake Uncas Community Hall,sports field,ab,53.50350415,-112.9716797
Ardrossan Athletic Park,sports field,ab,53.55874287,-113.1442777
Argyll Pk,sports field,ab,53.5059129,-113.4608864
Assumption School Diamond,sports field,ab,49.67835627,-112.8098327
Assumption School Soccer Fields,sports field,ab,49.67875678,-112.8092069
Athlone,sports field,ab,53.58896091,-113.5454621
Atso Towaawa Ball Diamonds,sports field,ab,49.68633968,-112.8907274
Atso Towaawa Field,sports field,ab,49.68727076,-112.8915779
Atso Towaawa Mini Soccer Field,sports field,ab,49.68552814,-112.8903804
Austin O'Brien,sports field,ab,53.53565692,-113.4242998
Austin O'Brien Tennis Courts,sports field,ab,53.53386635,-113.4259056
Avalon,sports field,ab,53.49239542,-113.5232594
Avonair Curling Club,rink,ab,53.56578105,-113.5033919
Avonmore,sports field,ab,53.51054102,-113.4492003
Ball Diamond,sports field,ab,51.0353551,-114.094379
Balwin,sports field,ab,53.59178207,-113.4478459
Bannerman,sports field,ab,53.60435699,-113.3801428
Baroness Picnic Shelter,miscellaneous,ab,49.6954544,-112.8599188
Basketball,sports field,ab,51.04355588,-113.9717853
Baturyn,sports field,ab,53.6314322,-113.5049903
Beach Volleyball Field,sports field,ab,55.13535967,-118.7956672
Beacon Heights,sports field,ab,53.57570995,-113.4125888
Bear Creek Golf Club,sports field,ab,55.2017774,-118.8401796
Bearspaw,sports field,ab,53.44461959,-113.5002595
Beaumaris,sports field,ab,53.61666897,-113.4986328
Belgravia,sports field,ab,53.50951193,-113.5325385
Belle Rive,sports field,ab,53.62593082,-113.4687078
Bellevue,sports field,ab,53.56875454,-113.4485116
Belmead,sports field,ab,53.5256309,-113.6367197
Belmont,sports field,ab,53.59441542,-113.3922467
Belvedere,sports field,ab,53.59435404,-113.433929
Ben Calf Robe,sports field,ab,53.57158152,-113.4378257
Bill Kucheran Field (Lakeview East Diamond),sports field,ab,49.67745442,-112.7940687
Bishop Greschuk,sports field,ab,53.63550517,-113.4812882
Bishop Savaryn,sports field,ab,53.62220276,-113.5070799
Blackwolf Diamond,sports field,ab,49.73537064,-112.8102692
Blackwolf Mini Soccer Fields,sports field,ab,49.73379243,-112.8120341
Blackwolf Park Cricket Pitch,sports field,ab,49.73420941,-112.8107177
Blue Devil Golf Club,sports field,ab,50.8840349,-114.00718
Blue Quill,miscellaneous,ab,53.4584744,-113.521548
Blue Quill Ii,sports field,ab,53.45765023,-113.5381896
Bonnie Doon,sports field,ab,53.52483811,-113.4554221
Bonnie Doon Tennis Courts,sports field,ab,53.52366495,-113.4561878
Borden Pk,sports field,ab,53.56226361,-113.4613882
Bow Ridge,sports field,ab,51.18533287,-114.5054981
Braemar,sports field,ab,53.53174857,-113.4273911
Brander Gardens,sports field,ab,53.49288473,-113.5773327
Bridge Valley Golf Course,sports field,ab,49.70517199,-112.8737533
Brightview,sports field,ab,53.54938612,-113.5887264
Broadmoor Public Golf Course,sports field,ab,53.53072619,-113.309333
Broadmoor Tennis Club,sports field,ab,53.52948021,-113.3068556
Broadmoor Tennis Courts,sports field,ab,53.52955208,-113.3069965
Brookfield Residential Ymca At Seton,gym,ab,50.87963815,-113.945766
Brookside,sports field,ab,53.49183588,-113.5697805
Brookville Ball Diamonds,sports field,ab,53.56491834,-113.0025858
Caernarvon,sports field,ab,53.60950149,-113.5257943
Calder,sports field,ab,53.58971934,-113.5260357
Calgary Canoe & Rowing Club,miscellaneous,ab,50.98647579,-114.1173659
Calgary Soccer Centre,sports field,ab,50.99244324,-113.9609282
Callingwood Pk,sports field,ab,53.50787528,-113.6273185
Canola Harvest Field,sports field,ab,49.70870797,-112.8381151
Canyoncrest Lookout 1,miscellaneous,ab,49.65747699,-112.8392933
Canyoncrest Lookout 2,miscellaneous,ab,49.65663328,-112.8379977
Capilano,sports field,ab,53.55419782,-113.4222248
Capilano Community League & Tennis Club,sports field,ab,53.55742907,-113.4224476
Capilano Tennis Club,sports field,ab,53.55737909,-113.4232633
Cardel Rec South,community centre,ab,50.8970183,-114.0636679
Carlisle Park,sports field,ab,53.60433334,-113.5241019
Casselman,sports field,ab,53.61203069,-113.4197021
Castledowns,sports field,ab,53.61804138,-113.5213592
Cch Diamond,sports field,ab,49.69559509,-112.8135737
Chatwin Park,sports field,ab,53.54430307,-113.2734684
Children Of St. Martha Diamond,sports field,ab,49.67227537,-112.8859386
Children Of St. Martha Soccer Fields,sports field,ab,49.67290957,-112.8862168
Civic Athletic Field Track,sports field,ab,49.69221795,-112.8313036
Clara Tyner,sports field,ab,53.53245708,-113.4361488
Clareview Field Artificial Turf - Staffed Field,sports field,ab,53.602192,-113.4053441
Clarkdale Meadows Pond,sports field,ab,53.55081035,-113.2515554
Clarkdale Park,sports field,ab,53.5529158,-113.2517563
Clarke Field,sports field,ab,53.55790022,-113.4781696
Clover Bar Junior High School,sports field,ab,53.53701345,-113.3106014
Club Soccer,sports field,ab,53.42862836,-113.4145802
Coalbanks School Ball Diamond,sports field,ab,49.66492691,-112.9114395
Coalbanks School Basketball Court,sports field,ab,49.66515607,-112.9084192
Coalbanks School Soccer Field,sports field,ab,49.66510568,-112.9098453
Cochrane Rangers,sports field,ab,51.18183272,-114.4884562
Colchester Community Hall,sports field,ab,53.45320528,-113.2995923
Columbia Park Diamond,sports field,ab,49.66898169,-112.887674
Confederation,sports field,ab,53.48237734,-113.5233561
Confederation Park Golf Course,sports field,ab,51.07910903,-114.1016949
Confederation Park Tennis Courts,sports field,ab,53.47915376,-113.5160785
Coronation,sports field,ab,53.55558817,-113.5590718
Coronation Park - Staffed Field,sports field,ab,53.5617938,-113.5590499
Coronation Pk,sports field,ab,53.56309725,-113.5570406
Cottonwood Park,sports field,ab,53.51850613,-113.3014325
Country Side Golf Course,sports field,ab,53.43578216,-113.3015321
Craigavon Park,sports field,ab,53.53742485,-113.2674822
Crawford Plains,sports field,ab,53.44076025,-113.4060411
Crestwood,sports field,ab,53.53434613,-113.5695167
Crestwood Curling Club Ltd,rink,ab,53.53419438,-113.5654825
Cricket,sports field,ab,51.11701754,-113.9641012
Cricket Pitch,sports field,ab,55.18907681,-118.8043534
Crossings Basketball Court 1,sports field,ab,49.67580714,-112.9082976
Crossings Basketball Court 2,sports field,ab,49.67573039,-112.9073717
Crossings Basketball Court 3,sports field,ab,49.67429377,-112.9102704
Crossings Basketball Court 4,sports field,ab,49.67443492,-112.9104073
Crossings Park - Central Diamond,sports field,ab,49.6753467,-112.9100846
Crossings Park - East Diamond,sports field,ab,49.67663813,-112.9063199
Crossings Park - East Fields,sports field,ab,49.67689567,-112.9085626
Crossings Park - East Tennis Courts (4),sports field,ab,49.67559985,-112.9087858
Crossings Park - West Diamond,sports field,ab,49.6743894,-112.9127807
Crossings Park - West Fields,sports field,ab,49.67589585,-112.9127463
Crossings Park - West Tennis Courts (4),sports field,ab,49.6748223,-112.9118065
Crossings Park Football Fields,sports field,ab,49.67582493,-112.9127569
Cumberland,sports field,ab,53.61189441,-113.545769
Curling Club,rink,ab,51.19007361,-114.4755505
Daly Grove,sports field,ab,53.44894703,-113.4023401
Dan Knott,sports field,ab,53.44682879,-113.4558193
Dave Elton Park Diamonds,sports field,ab,49.70824245,-112.8352467
Dave Elton Soccer Field,sports field,ab,49.70888623,-112.8403049
Davenport Park,sports field,ab,53.55268414,-113.2589463
Delton,sports field,ab,53.57649519,-113.4789933
Delwood,sports field,ab,53.59589266,-113.4556839
Dickensfield,sports field,ab,53.60534422,-113.4789651
Disc Golf,sports field,ab,51.09829646,-114.0596475
Donnan,sports field,ab,53.5146956,-113.459463
Douglasdale Eaglequest Golf Course,sports field,ab,50.94570744,-114.0035991
Dovercourt,sports field,ab,53.57586471,-113.560438
Ds Mckenzie,sports field,ab,53.47714057,-113.5073566
Duggan,sports field,ab,53.47200329,-113.505022
Dunluce,sports field,ab,53.6226997,-113.5254225
Eagle Rock Golf Course,sports field,ab,53.34103701,-113.3374973
Eagle Terrace Park,sports field,ab,51.08936489,-115.3275008
Earl Buxton,sports field,ab,53.47316353,-113.5830945
East Slope Lookout,miscellaneous,ab,49.66507586,-112.8346303
Eastglen,sports field,ab,53.56819351,-113.4472195
Eastlink Centre,pool,ab,55.14447837,-118.812411
Eastwood,sports field,ab,53.57572303,-113.4647567
Ecole Campbelltown School,sports field,ab,53.51892268,-113.3126967
Ecole Our Lady Of Perpetual Help Catholic School,sports field,ab,53.5180608,-113.3048114
Ecole Pere Kenneth Kearns Catholic School,sports field,ab,53.52485695,-113.2933777
Edith Rogers,sports field,ab,53.47599073,-113.4567595
Edm Chinese,sports field,ab,53.50232994,-113.4667879
Edmonton Minor Soccer Association,sports field,ab,53.43028538,-113.408301
Edmonton Soccer Centre - East,sports field,ab,53.57938094,-113.3844148
Edmonton Soccer Centre - South,sports field,ab,53.49469644,-113.4297501
Edmonton Soccer Centre - West,sports field,ab,53.55319942,-113.6237165
Edmonton Valley Zoo,miscellaneous,ab,53.5175706,-113.5655773
Ekota,sports field,ab,53.44768924,-113.4432992
Elisabeth Rummel,sports field,ab,51.08530576,-115.333148
Elizabeth Hall Wetlands - Wildlife Blind Lookout,miscellaneous,ab,49.70128575,-112.8701162
Elizabeth Seton,sports field,ab,53.59579754,-113.3937975
Elk Island National Park Golf Course,sports field,ab,53.67124338,-112.8278174
Elk Run Park,sports field,ab,51.08092975,-115.3260985
Elks Community Area Horseshoe Pits,miscellaneous,ab,49.69169386,-112.8623678
Elks Community Recreation Area,miscellaneous,ab,49.69193443,-112.8621766
Elks Community Recreation Area Volleyball Court,sports field,ab,49.69240426,-112.8620925
Ellerslie,sports field,ab,53.42627369,-113.4396141
Elmwood,sports field,ab,53.51472108,-113.6055737
Ermineskin,sports field,ab,53.46046863,-113.5039293
Estates Of Sherwood Park Sport Field Park,sports field,ab,53.50800574,-113.2941565
Evansdale,sports field,ab,53.60924336,-113.4837078
Evergreen Golf Centre,sports field,ab,49.6695195,-112.7620741
F.R. Haythorne Junior High School,sports field,ab,53.53008084,-113.2668223
Father Lacombe,sports field,ab,53.5905708,-113.5055106
Field,sports field,ab,53.56027037,-113.4756457
Field Hockey,rink,ab,51.07789101,-114.1139757
Fleetwood Bawden Diamonds,sports field,ab,49.68505154,-112.8265209
Fleetwood Bawden Soccer Fields,sports field,ab,49.68598213,-112.8263015
Floden Pk,sports field,ab,53.56390726,-113.4051573
Florian Park,sports field,ab,53.51903532,-113.2569594
Flvt Diamond,sports field,ab,49.69053437,-112.8909805
Flvt Soccer Fields,sports field,ab,49.68942123,-112.8909262
Football,sports field,ab,51.08227983,-114.1038025
Foote Field,sports field,ab,53.50412658,-113.5299136
Foothills Aquatic Centre,pool,ab,51.07409978,-114.1254429
Forest Heights,sports field,ab,53.54390954,-113.4584254
Forest Heights Tennis Courts,sports field,ab,53.54075946,-113.4568588
Fort Saskatchewan Golf Curling Club,sports field,ab,53.7057462,-113.2052909
Fountain Creek Sports Park,sports field,ab,53.49953087,-113.3269091
Fox Hollow Golf Course,sports field,ab,51.07461582,-114.0317289
Fox Run Golf Course,sports field,ab,53.63220508,-113.1785734
Foxboro Park,sports field,ab,53.52490613,-113.2562128
Fraser,sports field,ab,53.61176185,-113.3749231
Frere Antoine,sports field,ab,53.46102878,-113.4511556
Frisbee Golf,sports field,ab,51.14803541,-114.2049902
Fthr Leo Green,sports field,ab,53.60850005,-113.4569275
Fulton Place,sports field,ab,53.5458605,-113.4244625
Fultonvale Elementary Junior High School,sports field,ab,53.4592674,-113.1893937
Fultonvale Fastball,sports field,ab,53.4474117,-113.234662
G.S. Lakie Diamond,sports field,ab,49.67873811,-112.8959342
G.S. Lakie Field,sports field,ab,49.67846337,-112.8942641
Galbraith Soccer Fields,sports field,ab,49.71232346,-112.8186947
Galt Gardens Picnic Area,miscellaneous,ab,49.69657314,-112.837685
Garden Park,sports field,ab,53.51105636,-113.1246152
Garneau,sports field,ab,53.52261931,-113.514743
General Stewart School Diamond,sports field,ab,49.693613,-112.7978623
General Stewart School Soccer Field,sports field,ab,49.69313056,-112.7982292
Genesis Centre Of Community Wellness,community centre,ab,51.12067737,-113.9492812
George Luck,sports field,ab,53.47532163,-113.5749069
George Vaselenak Miners Library Ball Park,sports field,ab,49.71878875,-112.815717
George Yoshinaka Field,sports field,ab,49.708753,-112.8367027
Georgetown Park Basketball Court,sports field,ab,49.74094157,-112.8291523
Gerald Probe Diamond,sports field,ab,49.65746642,-112.8762037
Gerald Probe Soccer Field,sports field,ab,49.65832467,-112.8751241
Gilbert Patterson Diamonds,sports field,ab,49.68099731,-112.8100169
Gilbert Patterson Mini Soccer,sports field,ab,49.68138309,-112.8103006
Gilbert Patterson Soccer Fields,sports field,ab,49.68057722,-112.809207
Gilmore Park,sports field,ab,53.53854841,-113.2888198
Glen Allan Elementary School,sports field,ab,53.53723277,-113.2800204
Glen Eagles,sports field,ab,51.18936671,-114.4497298
Glendale # 1 Di,sports field,ab,53.64243621,-113.50411
Glendale # 1 So,sports field,ab,53.64227656,-113.508383
Glendale # 2 Di,sports field,ab,53.6412934,-113.5052374
Glengarry,sports field,ab,53.59456944,-113.4839303
Glengarry Tennis Courts,sports field,ab,53.59586526,-113.4799432
Glenmore Aquatic Centre,pool,ab,51.006235,-114.1054115
Glenmore Sailing School,miscellaneous,ab,50.97870365,-114.0974782
Glenora,sports field,ab,53.54480879,-113.5550147
Goldbar,sports field,ab,53.55056945,-113.4145099
Goldstick,sports field,ab,53.54786069,-113.4029113
Goldstick Park & Pavilion - Staffed Field,sports field,ab,53.5449946,-113.4046893
Golf Course Fort Sask,sports field,ab,53.70564244,-113.2085147
Good Hope Community Hall,sports field,ab,53.65812547,-112.9746585
Grace Martin,sports field,ab,53.47052795,-113.4574419
Grand Trunk,sports field,ab,53.59190198,-113.510001
Grand Trunk # 1,sports field,ab,53.50419909,-113.6730863
Grand Trunk # 2,sports field,ab,53.50501595,-113.6724099
Grand Trunk # 4,sports field,ab,53.60635413,-113.4994796
Grande Prairie Curling Centre,rink,ab,55.16950531,-118.7997862
Grande Prairie Disc Golf Club,sports field,ab,55.16546092,-118.8026251
Grandstand - Planned,miscellaneous,ab,55.14267465,-118.8169382
Grandview,sports field,ab,53.50000018,-113.5446874
Greenfield,sports field,ab,53.47185819,-113.5241699
Greengrove Park,sports field,ab,53.53258581,-113.2841072
Greenview,sports field,ab,53.47516045,-113.4284576
Grovenor,sports field,ab,53.54540954,-113.5667366
Grovenor # 1 So,sports field,ab,53.60681221,-113.4983268
Gunnery Point Picnic Shelter,miscellaneous,ab,49.68896467,-112.7907776
Gyro Tennis Courts (4),sports field,ab,49.71930521,-112.8136406
Hairsine,sports field,ab,53.60499966,-113.3948337
Hardisty,sports field,ab,53.54831946,-113.4298824
Hazeldean,sports field,ab,53.50480257,-113.4766903
He Beriault,sports field,ab,53.51487799,-113.6081748
Henderson Est,sports field,ab,53.46824296,-113.5961422
Henderson Horseshoe Club,miscellaneous,ab,49.68778369,-112.8057874
Henderson Horseshoe Club Picnic Area,miscellaneous,ab,49.68792239,-112.805537
Henderson Lake,miscellaneous,ab,49.68781438,-112.799748
Henderson Lake Golf Club,sports field,ab,49.68507791,-112.7998702
Herb Link,sports field,ab,53.62480852,-113.5324929
Herb Link # 1 D,sports field,ab,53.45478335,-113.5952155
Herb Link # 1 S,sports field,ab,53.45859053,-113.5580411
Herb Link # 2 D,sports field,ab,53.45505654,-113.5976908
Herb Link # 2 S,sports field,ab,53.46237034,-113.4249942
Herb Link # 3 D,sports field,ab,53.45450462,-113.5965618
Herb Link # 4 S,sports field,ab,53.4624597,-113.4269891
Heritage Hills Sports Park,sports field,ab,53.53611126,-113.256803
Heritage Point Park,sports field,ab,53.53775891,-113.2494605
High Board (Hockey),rink,ab,55.13903831,-118.7822686
High Park # 1 S,sports field,ab,53.45264986,-113.5967807
High Pk,sports field,ab,53.55650189,-113.5858944
Highlands,sports field,ab,53.57022982,-113.4342178
Highlands Golf Club,sports field,ab,53.56488716,-113.4374705
Hillview,sports field,ab,53.47018818,-113.4282719
Hockey Impact Training,rink,ab,53.56514071,-113.5651051
Hollick Kenyon,sports field,ab,53.62241046,-113.4223688
Hollick-Kenyon,sports field,ab,53.62246372,-113.4213769
Holy Cross,sports field,ab,53.54782008,-113.5803289
Holyrood,sports field,ab,53.53269227,-113.4497227
Homesteader,sports field,ab,53.58680502,-113.4127002
Horse Hill,sports field,ab,53.65748644,-113.3420966
Horseshoes,miscellaneous,ab,50.98287832,-113.9733639
Idywylde,sports field,ab,53.52304583,-113.4534166
Indoor Soccer Pitch,sports field,ab,55.1834728,-118.8106818
Inglewood,sports field,ab,53.56586316,-113.5389851
Inglewood # 1 D,sports field,ab,53.41971913,-113.5142461
Inglewood # 1 S,sports field,ab,53.43040737,-113.4599837
Inglewood # 2 S,sports field,ab,53.43049306,-113.4587376
Inglewood # 4 D,sports field,ab,53.41930609,-113.5146212
Inglewood Aquatic Centre,pool,ab,51.03744097,-114.0286618
Inglewood Golf & Curling Club,sports field,ab,51.03260662,-114.0021227
Ja Fife,sports field,ab,53.61347848,-113.4622532
Jackson Heights,sports field,ab,53.48279425,-113.4062552
James Gibbons,sports field,ab,53.52289867,-113.5836031
Jasper Place,sports field,ab,53.52561652,-113.6059814
Jasper Place Bowl Artificial Turf - Staffed Field,sports field,ab,53.5274003,-113.6075424
Jasper Place Curling Club,rink,ab,53.55092112,-113.6027627
Jc Bowen,sports field,ab,53.61020841,-113.474411
Jean Vanier Catholic School,sports field,ab,53.5355008,-113.2835981
Jeanne D'Arc,sports field,ab,53.52092331,-113.4291775
Jeanne Sauvé Picnic Area,miscellaneous,ab,49.75505658,-112.8484162
Jh Picard,sports field,ab,53.5082192,-113.4846088
Jj Bowlen,sports field,ab,53.60704012,-113.4362525
John Barnett,sports field,ab,53.60977754,-113.4509117
John Fry Park - Staffed Field,sports field,ab,53.4609535,-113.480854
John Fry Pk E,sports field,ab,53.46302966,-113.4717908
John Martin Recreation Area,miscellaneous,ab,49.75276517,-112.8494452
John Martin Recreation Area Volleyball Court,sports field,ab,49.75274843,-112.8484884
John Paul I,sports field,ab,53.47144129,-113.4259264
John Thompson,sports field,ab,53.5912869,-113.5549091
Josephburg Gymkhana,sports field,ab,53.71491335,-113.0261896
Josephburg Park,sports field,ab,53.71381956,-113.0698529
Jp Bowl,sports field,ab,53.52784615,-113.6056168
Jubilee Park Legion Sports Field Ft. Sask.,sports field,ab,53.70564244,-113.2085147
Jubilee Pk,sports field,ab,53.5281127,-113.5974934
K Therrian,sports field,ab,53.61033827,-113.5290584
Kameyosek,sports field,ab,53.46143646,-113.4439604
Kaskitayo,miscellaneous,ab,53.45167636,-113.5094092
Keheewin,sports field,ab,53.45068377,-113.5060974
Kenilworth,sports field,ab,53.522663,-113.435127
Kensington,sports field,ab,53.59639266,-113.5297685
Kernohan,sports field,ab,53.59292735,-113.3820097
Kildare,sports field,ab,53.60581856,-113.4568848
Killarney,sports field,ab,53.59185279,-113.4833848
King Edward,sports field,ab,53.52166113,-113.4889177
Kings Point Lookout,miscellaneous,ab,49.66327155,-112.8186172
Kiniski Gardens,park,ab,53.47373888,-113.3983216
Kinsmen,sports field,ab,53.52836704,-113.5093305
Kinsmen Park Basketball Court,sports field,ab,49.68654183,-112.8306017
Kinsmen Park Tennis Courts (2),sports field,ab,49.68651246,-112.8302726
Kinsmen Picnic Shelter,miscellaneous,ab,49.68944369,-112.796003
Kirkness,sports field,ab,53.61269366,-113.3931462
Kiwanis Picnic Shelter,miscellaneous,ab,49.68977017,-112.7934853
Klarvatten,sports field,ab,53.63429469,-113.4776049
Lacrosse,miscellaneous,ab,51.08244496,-114.1023276
Lady Of Fatima,sports field,ab,53.53734061,-113.5924999
Lady Of Peace,sports field,ab,53.55557369,-113.5962256
Lady Prairies,sports field,ab,53.49900725,-113.6262978
Lago Lindo,sports field,ab,53.6357961,-113.4858089
Lakeside Greens Golf Club,sports field,ab,51.0420774,-113.830221
Lakeview Greenstrip Basketball Court,sports field,ab,49.68054407,-112.7874596
Lakeview School Diamonds,sports field,ab,49.67895026,-112.795665
Lakeview School Fields,sports field,ab,49.67876776,-112.7944658
Lakeview West Diamond,sports field,ab,49.67809537,-112.7962975
Landsdowne,sports field,ab,53.48602818,-113.5432579
Laperle E,sports field,ab,53.53288532,-113.6348373
Laperle W,sports field,ab,53.53252835,-113.6417187
Lauderdale,sports field,ab,53.58821737,-113.501916
Laurier Heights,sports field,ab,53.51609571,-113.566855
Laval Park Basketball Court,sports field,ab,49.66708663,-112.8724902
Lawn Bowling,sports field,ab,51.08475571,-114.1822386
Lawton,sports field,ab,53.5688895,-113.4043827
Lci Ball Diamonds,sports field,ab,49.69526971,-112.817178
Lci Soccer Fields,sports field,ab,49.69531985,-112.818828
Lee Ridge,sports field,ab,53.47082982,-113.4454538
Legacy Park Basketball Court 1 (West),sports field,ab,49.73721794,-112.816087
Legacy Park Basketball Court 2 (East),sports field,ab,49.73716505,-112.8156888
Legacy Park Tennis Courts (2),sports field,ab,49.73781351,-112.8154498
Legacy Ridge East Soccer Field,sports field,ab,49.73529852,-112.8304871
Legacy Ridge West Soccer Field,sports field,ab,49.73527689,-112.831638
Lethbridge (Henderson) Tennis Club,sports field,ab,49.69044974,-112.8033814
Lethbridge Christian School Fields,sports field,ab,49.7241905,-112.8317548
Lethbridge Country Club,sports field,ab,49.67284966,-112.8451974
Lethbridge Curling Club (Atb Centre),rink,ab,49.67165319,-112.9122333
Lethbridge Sports Park,sports field,ab,49.73138674,-112.7972802
Lewis Estates Golf Course,sports field,ab,53.51758239,-113.6804667
Links Golf Course,sports field,ab,53.56006899,-113.9029258
Lions Centennial Park Basketball Court,sports field,ab,49.67290175,-112.8061711
Lloyd Nolan Yard,sports field,ab,49.71000408,-112.837794
Lorelei,sports field,ab,53.62458358,-113.5027172
Ly Cairns,sports field,ab,53.48378997,-113.5038105
Lymburn,sports field,ab,53.50699289,-113.6426366
Lymburn # 3 Soc,sports field,ab,53.60827392,-113.4567608
Lynnwood,sports field,ab,53.51609997,-113.5890176
M A Kostek,sports field,ab,53.48990992,-113.6485828
M Butterworth,sports field,ab,53.62462767,-113.5046395
M Lavallee,sports field,ab,53.52590394,-113.474274
Madonna Catholic School,sports field,ab,53.53861618,-113.3170922
Malcolm Tweedle,sports field,ab,53.47767516,-113.4543499
Malmo,sports field,ab,53.48474203,-113.5316082
Maple Ridge,sports field,ab,53.50556244,-113.3652845
Maple Ridge Golf Course,sports field,ab,50.95230247,-114.0329798
Maria Goretti,sports field,ab,53.58570962,-113.4087542
Mary Hanley,sports field,ab,53.45994466,-113.3983221
Matt Berry,sports field,ab,53.62198072,-113.4326321
Matt Kroll,sports field,ab,51.17514104,-114.4686087
Mayfair Golf Course,sports field,ab,53.53332927,-113.5467405
Mcarthur,sports field,ab,53.5978786,-113.5476557
Mccall Lake Golf Course,sports field,ab,51.08417443,-114.0207407
Mccauley,sports field,ab,53.5536348,-113.4841976
Mcdougall,sports field,ab,53.55508921,-113.5050415
Mckee,sports field,ab,53.48706388,-113.5082617
Mckenzie Meadows Golf Club,sports field,ab,50.90091266,-114.0023172
Mckernan,sports field,ab,53.51330793,-113.5240865
Mckillop Ball Diamonds,sports field,ab,49.70351151,-112.812551
Mckillop Mini Soccer Field,sports field,ab,49.70453581,-112.8111943
Mckillop Soccer Field,sports field,ab,49.70399675,-112.811367
Mcleod,sports field,ab,53.611057,-113.4290473
Mcnally,sports field,ab,53.54869441,-113.4615678
Mcqueen,sports field,ab,53.55543004,-113.5708026
Me Lazerte,sports field,ab,53.6084109,-113.4438117
Meadowlark,sports field,ab,53.52544152,-113.595348
Meadowview Park,sports field,ab,53.54342816,-113.2520364
Mee Yah Noh,sports field,ab,53.5883049,-113.4827889
Menisa,sports field,ab,53.44302335,-113.4499741
Meyokumin,sports field,ab,53.44843976,-113.4282965
Meyonohk,sports field,ab,53.45635039,-113.4567102
Michael Strembitsky,sports field,ab,53.41414692,-113.4638059
Michaels Pk,sports field,ab,53.47967789,-113.4507085
Mike Mountain Horse Softball Diamond,sports field,ab,49.68524535,-112.8922303
Mill Creek,sports field,ab,53.51530331,-113.4799756
Mill Woods Community Artificial Turf - Staffed Field,sports field,ab,53.457384,-113.4386662
